"","GEOID","NAME","CT_num","county","state","med_income"
"1889","36047056100","Census Tract 561, Kings County, New York","Census Tract 561"," Kings County"," New York",99526
"1890","36047056200","Census Tract 562, Kings County, New York","Census Tract 562"," Kings County"," New York",86136
"1891","36047056300","Census Tract 563, Kings County, New York","Census Tract 563"," Kings County"," New York",77880
"1892","36047056400","Census Tract 564, Kings County, New York","Census Tract 564"," Kings County"," New York",91215
"1893","36047056500","Census Tract 565, Kings County, New York","Census Tract 565"," Kings County"," New York",98804
"1894","36047056600","Census Tract 566, Kings County, New York","Census Tract 566"," Kings County"," New York",80511
"1895","36047056800","Census Tract 568, Kings County, New York","Census Tract 568"," Kings County"," New York",83810
"1896","36047056900","Census Tract 569, Kings County, New York","Census Tract 569"," Kings County"," New York",98393
"1897","36047057000","Census Tract 570, Kings County, New York","Census Tract 570"," Kings County"," New York",65506
"1898","36047057100","Census Tract 571, Kings County, New York","Census Tract 571"," Kings County"," New York",75833
"1899","36047057200","Census Tract 572, Kings County, New York","Census Tract 572"," Kings County"," New York",23402
"1900","36047057300","Census Tract 573, Kings County, New York","Census Tract 573"," Kings County"," New York",88571
"1901","36047057400","Census Tract 574, Kings County, New York","Census Tract 574"," Kings County"," New York",81154
"1902","36047057500","Census Tract 575, Kings County, New York","Census Tract 575"," Kings County"," New York",81101
"1903","36047057600","Census Tract 576, Kings County, New York","Census Tract 576"," Kings County"," New York",79018
"1904","36047057800","Census Tract 578, Kings County, New York","Census Tract 578"," Kings County"," New York",56217
"1905","36047057900","Census Tract 579, Kings County, New York","Census Tract 579"," Kings County"," New York",68750
"1906","36047058000","Census Tract 580, Kings County, New York","Census Tract 580"," Kings County"," New York",52443
"1907","36047058200","Census Tract 582, Kings County, New York","Census Tract 582"," Kings County"," New York",52468
"1908","36047058400","Census Tract 584, Kings County, New York","Census Tract 584"," Kings County"," New York",63958
"1909","36047058600","Census Tract 586, Kings County, New York","Census Tract 586"," Kings County"," New York",65139
"1910","36047058800","Census Tract 588, Kings County, New York","Census Tract 588"," Kings County"," New York",63516
"1911","36047058900","Census Tract 589, Kings County, New York","Census Tract 589"," Kings County"," New York",74052
"1912","36047059000","Census Tract 590, Kings County, New York","Census Tract 590"," Kings County"," New York",59833
"1913","36047059100","Census Tract 591, Kings County, New York","Census Tract 591"," Kings County"," New York",103026
"1914","36047059200","Census Tract 592, Kings County, New York","Census Tract 592"," Kings County"," New York",57839
"1915","36047059300","Census Tract 593, Kings County, New York","Census Tract 593"," Kings County"," New York",80272
"1916","36047059401","Census Tract 594.01, Kings County, New York","Census Tract 594.01"," Kings County"," New York",59238
"1917","36047059402","Census Tract 594.02, Kings County, New York","Census Tract 594.02"," Kings County"," New York",82852
"1918","36047059600","Census Tract 596, Kings County, New York","Census Tract 596"," Kings County"," New York",47083
"1919","36047059800","Census Tract 598, Kings County, New York","Census Tract 598"," Kings County"," New York",76968
"1920","36047060000","Census Tract 600, Kings County, New York","Census Tract 600"," Kings County"," New York",69920
"1921","36047060600","Census Tract 606, Kings County, New York","Census Tract 606"," Kings County"," New York",57399
"1922","36047060800","Census Tract 608, Kings County, New York","Census Tract 608"," Kings County"," New York",53967
"1923","36047061002","Census Tract 610.02, Kings County, New York","Census Tract 610.02"," Kings County"," New York",69950
"1924","36047061003","Census Tract 610.03, Kings County, New York","Census Tract 610.03"," Kings County"," New York",50380
"1925","36047061004","Census Tract 610.04, Kings County, New York","Census Tract 610.04"," Kings County"," New York",28649
"1926","36047061200","Census Tract 612, Kings County, New York","Census Tract 612"," Kings County"," New York",108250
"1927","36047061600","Census Tract 616, Kings County, New York","Census Tract 616"," Kings County"," New York",92574
"1928","36047062000","Census Tract 620, Kings County, New York","Census Tract 620"," Kings County"," New York",127404
"1929","36047062200","Census Tract 622, Kings County, New York","Census Tract 622"," Kings County"," New York",64321
"1930","36047062600","Census Tract 626, Kings County, New York","Census Tract 626"," Kings County"," New York",54353
"1931","36047062800","Census Tract 628, Kings County, New York","Census Tract 628"," Kings County"," New York",77813
"1932","36047063200","Census Tract 632, Kings County, New York","Census Tract 632"," Kings County"," New York",73309
"1933","36047063600","Census Tract 636, Kings County, New York","Census Tract 636"," Kings County"," New York",106875
"1934","36047063800","Census Tract 638, Kings County, New York","Census Tract 638"," Kings County"," New York",99861
"1935","36047064000","Census Tract 640, Kings County, New York","Census Tract 640"," Kings County"," New York",119063
"1936","36047064200","Census Tract 642, Kings County, New York","Census Tract 642"," Kings County"," New York",64773
"1937","36047064400","Census Tract 644, Kings County, New York","Census Tract 644"," Kings County"," New York",92171
"1938","36047064600","Census Tract 646, Kings County, New York","Census Tract 646"," Kings County"," New York",94783
"1939","36047064800","Census Tract 648, Kings County, New York","Census Tract 648"," Kings County"," New York",93462
"1940","36047065000","Census Tract 650, Kings County, New York","Census Tract 650"," Kings County"," New York",73300
"1941","36047065200","Census Tract 652, Kings County, New York","Census Tract 652"," Kings County"," New York",94357
"1942","36047065400","Census Tract 654, Kings County, New York","Census Tract 654"," Kings County"," New York",94926
"1943","36047065600","Census Tract 656, Kings County, New York","Census Tract 656"," Kings County"," New York",82634
"1944","36047065800","Census Tract 658, Kings County, New York","Census Tract 658"," Kings County"," New York",87880
"1945","36047066000","Census Tract 660, Kings County, New York","Census Tract 660"," Kings County"," New York",105357
"1946","36047066200","Census Tract 662, Kings County, New York","Census Tract 662"," Kings County"," New York",86923
"1947","36047066600","Census Tract 666, Kings County, New York","Census Tract 666"," Kings County"," New York",NA
"1948","36047067000","Census Tract 670, Kings County, New York","Census Tract 670"," Kings County"," New York",76648
"1949","36047067200","Census Tract 672, Kings County, New York","Census Tract 672"," Kings County"," New York",74896
"1950","36047067400","Census Tract 674, Kings County, New York","Census Tract 674"," Kings County"," New York",97188
"1951","36047067600","Census Tract 676, Kings County, New York","Census Tract 676"," Kings County"," New York",83355
"1952","36047067800","Census Tract 678, Kings County, New York","Census Tract 678"," Kings County"," New York",91302
"1953","36047068000","Census Tract 680, Kings County, New York","Census Tract 680"," Kings County"," New York",88333
"1954","36047068200","Census Tract 682, Kings County, New York","Census Tract 682"," Kings County"," New York",108500
"1955","36047068600","Census Tract 686, Kings County, New York","Census Tract 686"," Kings County"," New York",57607
"1956","36047068800","Census Tract 688, Kings County, New York","Census Tract 688"," Kings County"," New York",94028
"1957","36047069000","Census Tract 690, Kings County, New York","Census Tract 690"," Kings County"," New York",90000
"1958","36047069200","Census Tract 692, Kings County, New York","Census Tract 692"," Kings County"," New York",117167
"1959","36047069601","Census Tract 696.01, Kings County, New York","Census Tract 696.01"," Kings County"," New York",76740
"1960","36047069602","Census Tract 696.02, Kings County, New York","Census Tract 696.02"," Kings County"," New York",77461
"1961","36047069800","Census Tract 698, Kings County, New York","Census Tract 698"," Kings County"," New York",95481
"1962","36047070000","Census Tract 700, Kings County, New York","Census Tract 700"," Kings County"," New York",67375
"1963","36047070201","Census Tract 702.01, Kings County, New York","Census Tract 702.01"," Kings County"," New York",90649
"1964","36047070202","Census Tract 702.02, Kings County, New York","Census Tract 702.02"," Kings County"," New York",NA
"1965","36047070203","Census Tract 702.03, Kings County, New York","Census Tract 702.03"," Kings County"," New York",NA
"1966","36047070600","Census Tract 706, Kings County, New York","Census Tract 706"," Kings County"," New York",105684
"1967","36047072000","Census Tract 720, Kings County, New York","Census Tract 720"," Kings County"," New York",88990
"1968","36047072200","Census Tract 722, Kings County, New York","Census Tract 722"," Kings County"," New York",68147
"1969","36047072400","Census Tract 724, Kings County, New York","Census Tract 724"," Kings County"," New York",77321
"1970","36047072600","Census Tract 726, Kings County, New York","Census Tract 726"," Kings County"," New York",85938
